site_id,host,url,has_data,synthetic_index,operator_note,tags,notes
clipboard-title-launcher-172253,clipboard-title-launcher-172253.mullmania.com,https://clipboard-title-launcher-172253.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-22-53 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-172255,clipboard-title-launcher-172255.mullmania.com,https://clipboard-title-launcher-172255.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-22-55 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-172705,clipboard-title-launcher-172705.mullmania.com,https://clipboard-title-launcher-172705.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-27-05 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-172707,clipboard-title-launcher-172707.mullmania.com,https://clipboard-title-launcher-172707.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-27-07 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-172708,clipboard-title-launcher-172708.mullmania.com,https://clipboard-title-launcher-172708.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-27-08 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-172709,clipboard-title-launcher-172709.mullmania.com,https://clipboard-title-launcher-172709.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-27-09 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-172714,clipboard-title-launcher-172714.mullmania.com,https://clipboard-title-launcher-172714.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-27-14 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-172716,clipboard-title-launcher-172716.mullmania.com,https://clipboard-title-launcher-172716.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-27-16 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-172728,clipboard-title-launcher-172728.mullmania.com,https://clipboard-title-launcher-172728.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-27-28 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-172730,clipboard-title-launcher-172730.mullmania.com,https://clipboard-title-launcher-172730.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-27-30 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-172732,clipboard-title-launcher-172732.mullmania.com,https://clipboard-title-launcher-172732.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-27-32 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-175043,clipboard-title-launcher-175043.mullmania.com,https://clipboard-title-launcher-175043.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-50-43 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-175046,clipboard-title-launcher-175046.mullmania.com,https://clipboard-title-launcher-175046.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-50-46 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-175052,clipboard-title-launcher-175052.mullmania.com,https://clipboard-title-launcher-175052.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-50-52 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-175703,clipboard-title-launcher-175703.mullmania.com,https://clipboard-title-launcher-175703.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-57-03 during the April 2026 eleventh-pass cleanup.
clipboard-title-launcher-180033,clipboard-title-launcher-180033.mullmania.com,https://clipboard-title-launcher-180033.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-18-00-33 during the April 2026 eleventh-pass cleanup.
clipboard-title-launcher-180045,clipboard-title-launcher-180045.mullmania.com,https://clipboard-title-launcher-180045.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-18-00-45 during the April 2026 eleventh-pass cleanup.
clipboard-title-launcher-180054,clipboard-title-launcher-180054.mullmania.com,https://clipboard-title-launcher-180054.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-18-00-54 during the April 2026 eleventh-pass cleanup.
clipboard-title-launcher-180103,clipboard-title-launcher-180103.mullmania.com,https://clipboard-title-launcher-180103.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-18-01-03 during the April 2026 eleventh-pass cleanup.
clipboard-title-launcher-2420,clipboard-title-launcher-2420.mullmania.com,https://clipboard-title-launcher-2420.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2420 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-7466,clipboard-title-launcher-7466.mullmania.com,https://clipboard-title-launcher-7466.mullmania.com/,false,false,,curated,Renamed from walvizaunch-7466 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-reload-175442,clipboard-title-launcher-reload-175442.mullmania.com,https://clipboard-title-launcher-reload-175442.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-54-42 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-reload-175447,clipboard-title-launcher-reload-175447.mullmania.com,https://clipboard-title-launcher-reload-175447.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-54-47 during the April 2026 thirteenth-pass cleanup.
clipboard-title-launcher-reload-7141,clipboard-title-launcher-reload-7141.mullmania.com,https://clipboard-title-launcher-reload-7141.mullmania.com/,false,false,,curated,Renamed from walvizaunch-7141 during the April 2026 thirteenth-pass cleanup.
clipboard-title-paste-launcher-174857,clipboard-title-paste-launcher-174857.mullmania.com,https://clipboard-title-paste-launcher-174857.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-48-57 during the April 2026 thirteenth-pass cleanup.
clipboard-title-paste-launcher-174904,clipboard-title-paste-launcher-174904.mullmania.com,https://clipboard-title-paste-launcher-174904.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-49-04 during the April 2026 thirteenth-pass cleanup.
clipboard-title-paste-launcher-174907,clipboard-title-paste-launcher-174907.mullmania.com,https://clipboard-title-paste-launcher-174907.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-49-07 during the April 2026 thirteenth-pass cleanup.
clipboard-title-paste-launcher-175023,clipboard-title-paste-launcher-175023.mullmania.com,https://clipboard-title-paste-launcher-175023.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-50-23 during the April 2026 thirteenth-pass cleanup.
clipboard-title-paste-launcher-175026,clipboard-title-paste-launcher-175026.mullmania.com,https://clipboard-title-paste-launcher-175026.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-50-26 during the April 2026 thirteenth-pass cleanup.
clipboard-title-paste-launcher-175040,clipboard-title-paste-launcher-175040.mullmania.com,https://clipboard-title-paste-launcher-175040.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-17-50-40 during the April 2026 thirteenth-pass cleanup.
clock,clock.mullmania.com,https://clock.mullmania.com/,false,false,,tooling|curated|kbd-first,"Polished single-file utility; keyboard-first (arrows / enter / backspace), mouse alt where appropriate."
clone,clone.mullmania.com,https://clone.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|tooling|data,Repo docs page. | Site index. PWA enabled. | Defunct repo tombstone; superseded by mist83/agent.
cloud-glow-label-demo,cloud-glow-label-demo.mullmania.com,https://cloud-glow-label-demo.mullmania.com/,false,false,,ui-framework,Created from the whitelister park flow.
cloud-glow-label-demo123,cloud-glow-label-demo123.mullmania.com,https://cloud-glow-label-demo123.mullmania.com/,false,false,,curated,Renamed from loading-4805 during the April 2026 ninth-pass cleanup.
cloud-hover-color-demo,cloud-hover-color-demo.mullmania.com,https://cloud-hover-color-demo.mullmania.com/,false,false,,curated,Renamed from loading-5426 during the April 2026 ninth-pass cleanup.
cloudwatcher,cloudwatcher.mullmania.com,https://cloudwatcher.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|tooling,CloudWatcher front end lives in wwwroot. Repo root stays the Lambda backend; static publish should only mirror the web surface. | Shared CloudWatch and log-inspection surface for development-facing services. | Validated canonical repo-local deploy contract.
clue-commander,clue-commander.mullmania.com,https://clue-commander.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|games|clue|gameshow|github-pages|mullmania-mirror|static-frontend,Static frontend only. GitHub Pages and Mullmania should both serve the repo root; the root index redirects to wwwroot/clue.html. | Validated canonical repo-local deploy contract in the Apr 2026 canon sweep wave.
code-universe,code-universe.mullmania.com,https://code-universe.mullmania.com/,false,false,,curated,
coderpad-artifact-rescue,coderpad-artifact-rescue.mullmania.com,https://coderpad-artifact-rescue.mullmania.com/,true,false,,mullmania|public-frontdoor|repo-artifacts|data|github|curated,Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Interactive Mullmania starfield and launch controls. | Recovered from coderpads.mp4 and out.txt; the video is the main artifact. | Renamed from mullman during the April 2026 ninth-pass cleanup.
codescoop-project-explorer,codescoop-project-explorer.mullmania.com,https://codescoop-project-explorer.mullmania.com/,false,false,,curated,Renamed from strawberry-2973 during the April 2026 third-pass cleanup.
codex,codex.mullmania.com,https://codex.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|ui-framework,Repo docs page. | Validated canonical repo-local deploy contract in the Apr 2026 canon sweep wave.
codex-manual-demo-202605011618,codex-manual-demo-202605011618.mullmania.com,https://codex-manual-demo-202605011618.mullmania.com/,false,false,,frontend-ui,Created from the launchpad editor flow.
coin-opera,coin-opera.mullmania.com,https://coin-opera.mullmania.com/,false,false,,mullmania|public-frontdoor|github|curated|ui-framework,Static site lives in site/. Browser-only logic with seeded URL state and no build step.
colored-suit-wall-bounce,colored-suit-wall-bounce.mullmania.com,https://colored-suit-wall-bounce.mullmania.com/,false,false,,curated,Renamed from vibrant-wall-labels-6113 during the April 2026 thirteenth-pass cleanup.
compact-clipboard-snapshot-launcher,compact-clipboard-snapshot-launcher.mullmania.com,https://compact-clipboard-snapshot-launcher.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-16-58-10 during the April 2026 thirteenth-pass cleanup.
compact-clipboard-snapshot-launcher-copy,compact-clipboard-snapshot-launcher-copy.mullmania.com,https://compact-clipboard-snapshot-launcher-copy.mullmania.com/,false,false,,curated,Renamed from walvizaunch-2025-02-27-16-58-28 during the April 2026 thirteenth-pass cleanup.
connect4,connect4.mullmania.com,https://connect4.mullmania.com/,false,false,,game|curated|kbd-first|games,"Polished single-file game; keyboard-first (arrows / enter / backspace), mouse alt where appropriate."
connjure-launcher,connjure-launcher.mullmania.com,https://connjure-launcher.mullmania.com/,false,false,,admin-ui|connjure|github-pages|mullmania-mirror|public-frontdoor|repo-artifacts|tv-fleet,"Connjure Launcher V2 static root publish surface with admin, feedback, and demo pages."
context,context.mullmania.com,https://context.mullmania.com/,false,false,,github|curated|frontend-ui|ui-framework,
contrast-dye,contrast-dye.mullmania.com,https://contrast-dye.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|curated|tooling|ui-framework,Sitemap-first Contrast Dye shell with the browser DAG demo kept as the explicit custom surface.
controllers,controllers.mullmania.com,https://controllers.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|ui-framework,Repo docs page.
conversation-analyzer-demo,conversation-analyzer-demo.mullmania.com,https://conversation-analyzer-demo.mullmania.com/,false,false,,curated,Analyzer page from the root files. | Renamed from cline2 during the April 2026 ninth-pass cleanup.
conversation-multiverse,conversation-multiverse.mullmania.com,https://conversation-multiverse.mullmania.com/,false,false,,public-frontdoor|github|curated|simulation|ui-framework|conversation|visualization|pm-a2a|static-site,Conversation replay front door with scene switching and first-pass PMA2A room playback.
cott-action-test-harness,cott-action-test-harness.mullmania.com,https://cott-action-test-harness.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|curated,Interactive Mullmania starfield and launch controls. | Standalone browser harness promoted from lambda/CottApi/wwwroot. | Renamed from clott during the April 2026 eighth-pass cleanup.
country-colors,country-colors.mullmania.com,https://country-colors.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|games,The repository root is the Mullmania static game surface. GitHub Pages publishes docs/. The backend .NET sidecar and deployment script stay out of the static contract. | Validated canonical repo-local deploy contract. | Configured publish surface is the shipped color-classification game in wwwroot.
cozy-crate,cozy-crate.mullmania.com,https://cozy-crate.mullmania.com/,false,false,,launchpad-created|editor|mullmania|public-frontdoor|static-site|designer|3d|github|curated,Created from the launchpad editor flow.
cruddite,cruddite.mullmania.com,https://cruddite.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|ui-framework,Repo docs page.
csharp-code-block-staging,csharp-code-block-staging.mullmania.com,https://csharp-code-block-staging.mullmania.com/,false,false,,curated,Renamed from jackfruit-4533 during the April 2026 third-pass cleanup.
css-rocket-rescue,css-rocket-rescue.mullmania.com,https://css-rocket-rescue.mullmania.com/,true,true,,data,Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Renamed from rocket2 during the April 2026 ninth-pass cleanup.
css-tools,css-tools.mullmania.com,https://css-tools.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|frontend-ui|tooling|ui-framework,Repo docs page. | Developer-facing CSS tooling for reducing custom styles and pushing shared UI conventions.
custom-checkbox,custom-checkbox.mullmania.com,https://custom-checkbox.mullmania.com/,true,false,,data|curated,Renamed from nectarine-9904 during the April 2026 first-pass cleanup.
cv,cv.mullmania.com,https://cv.mullmania.com/,false,false,,mullmania|public-frontdoor|cv|portfolio,Single-purpose front door. Document shell + contract-rendered card grid pulling links to live Mullmania sites.
cytoscape-graph-demo,cytoscape-graph-demo.mullmania.com,https://cytoscape-graph-demo.mullmania.com/,true,false,,mullmania|public-frontdoor|repo-artifacts|data|github|curated,Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Interactive Mullmania starfield and launch controls. | Promoted the Cytoscape page to the root host. | Renamed from persimmon during the April 2026 fourth-pass cleanup.
cytoscape-graph-throttle,cytoscape-graph-throttle.mullmania.com,https://cytoscape-graph-throttle.mullmania.com/,true,true,,data,Synthetic index.html will be generated from a file list rather than guessing a canonical entrypoint. | Canonical Mullmania site id established by the naming cleanup pass. | Renamed from nance during the April 2026 fifth-pass cleanup.
cytoscape-hello-world,cytoscape-hello-world.mullmania.com,https://cytoscape-hello-world.mullmania.com/,false,false,,curated,Renamed from persimmon-5436 during the April 2026 fourth-pass cleanup.
dag,dag.mullmania.com,https://dag.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|frontend-ui|tooling|ui-framework|dag|github-pages|graph|mullmania-mirror|workspace-root|signalr,Workflow and graph surface that feeds the broader Mullmania toolchain. | Sitemap-first DAG shell with preserved workspace and mobile remote as explicit exceptions. | Validated canonical repo-local deploy contract. | Top-level site consumes the shared UI runtime. | Root now routes straight into workspace.html. docs/ only carries proof artifacts and a redirect stub.
dallaire,dallaire.mullmania.com,https://dallaire.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|ui-framework,Repo docs page. | Validated canonical repo-local deploy contract in the Apr 2026 canon sweep wave. | Redirect shell that lands on the live DallAIre app. | Mullmania host intentionally redirects to the live DallAIre app because the committed static candidates still depend on backend routing.
dance-monkey,dance-monkey.mullmania.com,https://dance-monkey.mullmania.com/,false,false,,browser-game|rhythm|static-site|repo-artifacts,Original dancing-monkey rhythm toy with generated Web Audio techno/funk beat.
dark-flip-source-grid,dark-flip-source-grid.mullmania.com,https://dark-flip-source-grid.mullmania.com/,false,false,,curated,Renamed from peach-6876 during the April 2026 second-pass cleanup.
dark-source-grid,dark-source-grid.mullmania.com,https://dark-source-grid.mullmania.com/,true,false,,data|curated,Renamed from olive-9681 during the April 2026 first-pass cleanup.
dark-source-production-grid,dark-source-production-grid.mullmania.com,https://dark-source-production-grid.mullmania.com/,false,false,,curated,Renamed from tangerine-7747 during the April 2026 third-pass cleanup.
deck-duel,deck-duel.mullmania.com,https://deck-duel.mullmania.com/,false,false,,,
decks-out,decks-out.mullmania.com,https://decks-out.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|games|tooling|ui-framework|card-game|github-pages|mullmania-mirror|static-app,Static landing and interface surface for GitHub Pages and Mullmania. No backend compute is required for the deployable frontend shell.
deeplink-tester,deeplink-tester.mullmania.com,https://deeplink-tester.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|tooling|frontend-ui|ui-framework,Static deeplink test surface. GitHub Pages publishes docs/; Mullmania mirrors the repo root entrypoints and demo pages. | Validated canonical repo-local deploy contract in the Apr 2026 canon sweep wave.
demo,demo.mullmania.com,https://demo.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|demo|device-router|phone-surface|desktop-surface|tv-surface|diagnostics|shared-ui-runtime|ui-framework,"Publish the repository root directly. The HTML demo pages are the actual content; the root should act as a navigable landing page for static hosting. | Validated canonical repo-local deploy contract. | Root publish surface is a navigable landing page for the shipped demo HTML files. | TV-mechanic showcase: D-pad, phone cursor over signalargh, telestrate, WebGL, image gallery, and a hardware/diagnostic surface. | Front page routes to phone, desktop, and TV demo surfaces. TV remains remote-first: D-pad, phone cursor over signalargh, telestrate, WebGL, image gallery, and diagnostics."
demo-for-me,demo-for-me.mullmania.com,https://demo-for-me.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|github-pages|mullmania-mirror,Static documentation surface for the demo-for-me recorder. Publish the repository root directly.
demo-gods,demo-gods.mullmania.com,https://demo-gods.mullmania.com/,false,false,Polished joke site for pre-demo offerings.,launchpad-created|editor,Created from the launchpad editor flow.
demos,demos.mullmania.com,https://demos.mullmania.com/,false,false,,apple-trie|demos|github-pages|mullmania-mirror|repo-artifacts|static-frontend|batch4,
dendron,dendron.mullmania.com,https://dendron.mullmania.com/,false,false,,visualization|catalog|graph|force-directed|trie|d3|tooling|threejs|3d,"Live force-directed trie view over sites.mullmania.com/catalog.json. Hyphen-segmented prefix tree rooted at mullmania.com, with 6 alphabet buckets on the first ring and an 8-per-cluster soft cap. | Live force-directed trie view over sites.mullmania.com/api/catalog with identity-preserving 2D-to-3D morphing. Hyphen-segmented prefix tree rooted at mullmania.com, with 6 alphabet buckets on the first ring and an 8-per-cluster soft cap."
dense-bars-synth-visualizer,dense-bars-synth-visualizer.mullmania.com,https://dense-bars-synth-visualizer.mullmania.com/,false,false,,curated,Renamed from moving-bars-synth-visualizer-3765 during the April 2026 twelfth-pass cleanup.
dense-rainbow-bar-visualizer,dense-rainbow-bar-visualizer.mullmania.com,https://dense-rainbow-bar-visualizer.mullmania.com/,false,false,,curated,Renamed from smooth-synth-visualizer-4183 during the April 2026 twelfth-pass cleanup.
dense-rope-last-link-collision,dense-rope-last-link-collision.mullmania.com,https://dense-rope-last-link-collision.mullmania.com/,false,false,,curated,Renamed from perfect-rope-physics-no-chain-effect-1758 during the April 2026 tenth-pass cleanup.
dense-rope-no-self-collision,dense-rope-no-self-collision.mullmania.com,https://dense-rope-no-self-collision.mullmania.com/,false,false,,curated,Renamed from perfect-rope-physics-no-kinks-5183 during the April 2026 tenth-pass cleanup.
deploy-link-template-fragment,deploy-link-template-fragment.mullmania.com,https://deploy-link-template-fragment.mullmania.com/,false,false,,,
deployments,deployments.mullmania.com,https://deployments.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|ui-framework,Repo docs page.
design-decision-questionnaire,design-decision-questionnaire.mullmania.com,https://design-decision-questionnaire.mullmania.com/,false,false,,github|curated,Questionnaire template and root page for Ask Me. | Renamed from ask-me during the April 2026 ninth-pass cleanup.
destank,destank.mullmania.com,https://destank.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|ui-framework,Repo docs page.
development-canon,development-canon.mullmania.com,https://development-canon.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|docs|canon-deploy-ready|dual-static|github|curated|frontend-ui|tooling|github-pages|mullmania-mirror|public-docs-shell|sitemap-driven,"Repo docs page. | Canonical development canon and workflow guidance for the broader Mullmania toolchain. | Validated canonical repo-local deploy contract. | Top-level site consumes the shared UI runtime. | Repo docs shell with sitemap-driven canon pages, examples, and proof artifacts."
dia,dia.mullmania.com,https://dia.mullmania.com/,false,false,,games|game|minigame|dia,Just the way it is.
dialogue-tree,dialogue-tree.mullmania.com,https://dialogue-tree.mullmania.com/,false,false,,dialogue-tree|agent-tooling|static-site|tv-remote,Static site surface for mist83/dialogue-tree. The real runtime is the terminal orchestrator; this frontdoor demonstrates the interaction model and links the run path.
dice-games,dice-games.mullmania.com,https://dice-games.mullmania.com/,false,false,,games|curated|kbd-first,"Polished single-file game; keyboard-first (arrows / enter / backspace), mouse alt where appropriate."
dire-straits,dire-straits.mullmania.com,https://dire-straits.mullmania.com/,false,false,,,
disco,disco.mullmania.com,https://disco.mullmania.com/,false,false,,curated,Studio-54 mirror ball that pulses to your microphone.
disem-bowling,disem-bowling.mullmania.com,https://disem-bowling.mullmania.com/,false,false,,games|game|zombie|physics|multiplayer|tv|ipzom,
domino,domino.mullmania.com,https://domino.mullmania.com/,false,false,,games|curated|kbd-first,"Polished single-file game; keyboard-first (arrows / enter / backspace), mouse alt where appropriate."
dong,dong.mullmania.com,https://dong.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|games,"Repo docs page. | Validated canonical repo-local deploy contract. | Pong-style game with color-coded obstacle modules under wwwroot/js/obstacles/, served via root index.html redirect. | Restored repo-backed siteId after accidental eighth-pass rename."
doppelganger,doppelganger.mullmania.com,https://doppelganger.mullmania.com/,false,false,,curated,WebRTC video call with yourself.
dossier,dossier.mullmania.com,https://dossier.mullmania.com/,false,false,,operator-key-gated|liskov-backed|people-graph|communication-coach,Private subdomain. Whitelist exposes only dossier/web/* to dossier.mullmania.com. dossier/data/* is server-side only behind LiskovServiceSecurity operator-key auth.
dot-clinerules,dot-clinerules.mullmania.com,https://dot-clinerules.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|ui-framework,Repo docs page.
double-pendulum-trail-art,double-pendulum-trail-art.mullmania.com,https://double-pendulum-trail-art.mullmania.com/,false,false,,curated,Renamed from pendulum-art-1000 during the April 2026 twelfth-pass cleanup.
draggable-solar-system,draggable-solar-system.mullmania.com,https://draggable-solar-system.mullmania.com/,false,false,,curated,Renamed from wobbly-solar-system-2749 during the April 2026 thirteenth-pass cleanup.
drop,drop.mullmania.com,https://drop.mullmania.com/,false,false,,ide|vibe|three-js|edm|marketing|games|game|deck|carousel|drop|decision-flow,
dual-button-clipboard-snapshot-launcher-4735,dual-button-clipboard-snapshot-launcher-4735.mullmania.com,https://dual-button-clipboard-snapshot-launcher-4735.mullmania.com/,false,false,,curated,Renamed from iter9-example-4735 during the April 2026 eleventh-pass cleanup.
dual-button-clipboard-snapshot-launcher-4754,dual-button-clipboard-snapshot-launcher-4754.mullmania.com,https://dual-button-clipboard-snapshot-launcher-4754.mullmania.com/,false,false,,curated,Renamed from iter9-example-4754 during the April 2026 eleventh-pass cleanup.
dual-button-clipboard-snapshot-launcher-4986,dual-button-clipboard-snapshot-launcher-4986.mullmania.com,https://dual-button-clipboard-snapshot-launcher-4986.mullmania.com/,false,false,,curated,Renamed from iter9-example-4986 during the April 2026 eleventh-pass cleanup.
dual-button-clipboard-snapshot-launcher-5808,dual-button-clipboard-snapshot-launcher-5808.mullmania.com,https://dual-button-clipboard-snapshot-launcher-5808.mullmania.com/,false,false,,curated,Renamed from iter9-example-5808 during the April 2026 eleventh-pass cleanup.
dual-button-clipboard-snapshot-launcher-6149,dual-button-clipboard-snapshot-launcher-6149.mullmania.com,https://dual-button-clipboard-snapshot-launcher-6149.mullmania.com/,false,false,,curated,Renamed from iter9-example-6149 during the April 2026 eleventh-pass cleanup.
dual-button-clipboard-snapshot-launcher-6608,dual-button-clipboard-snapshot-launcher-6608.mullmania.com,https://dual-button-clipboard-snapshot-launcher-6608.mullmania.com/,false,false,,curated,Renamed from iter9-example-6608 during the April 2026 eleventh-pass cleanup.
dual-camera-horizontal-mirror,dual-camera-horizontal-mirror.mullmania.com,https://dual-camera-horizontal-mirror.mullmania.com/,false,false,,curated,Renamed from split-camera-feed-3017 during the April 2026 twelfth-pass cleanup.
dual-camera-vertical-flip-1792,dual-camera-vertical-flip-1792.mullmania.com,https://dual-camera-vertical-flip-1792.mullmania.com/,false,false,,curated,Renamed from split-camera-feed-1792 during the April 2026 twelfth-pass cleanup.
dual-camera-vertical-flip-9371,dual-camera-vertical-flip-9371.mullmania.com,https://dual-camera-vertical-flip-9371.mullmania.com/,false,false,,curated,Renamed from split-camera-feed-9371 during the April 2026 twelfth-pass cleanup.
duck-tic-tac-toe-scoreboard,duck-tic-tac-toe-scoreboard.mullmania.com,https://duck-tic-tac-toe-scoreboard.mullmania.com/,false,false,,curated,Renamed from poc-ducky during the April 2026 fifteenth-pass cleanup.
duck-tic-tac-toe-yellow-blue,duck-tic-tac-toe-yellow-blue.mullmania.com,https://duck-tic-tac-toe-yellow-blue.mullmania.com/,false,false,,curated,Renamed from poc-github-actions-poc during the April 2026 fifteenth-pass cleanup.
dueling-barristers,dueling-barristers.mullmania.com,https://dueling-barristers.mullmania.com/,false,false,,github|curated|games,Cartoony British Parliament typing game with SignalArgh multiplayer
dynamo-db-local-editor,dynamo-db-local-editor.mullmania.com,https://dynamo-db-local-editor.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|github|curated|tooling,Static DynamoDB Local UI. Publish the repository root directly; there is no build step.
eight-by-forty-source-grid,eight-by-forty-source-grid.mullmania.com,https://eight-by-forty-source-grid.mullmania.com/,false,false,,curated,Renamed from mandarin-5178 during the April 2026 fourth-pass cleanup.
elastic-spring-train,elastic-spring-train.mullmania.com,https://elastic-spring-train.mullmania.com/,true,false,,mullmania|public-frontdoor|repo-artifacts|data|github|curated,Promoted elastic train sketch from the old raspberry family to a standalone descriptive host. | Renamed from raspberry during the April 2026 second-pass cleanup.
elastic-spring-train-a,elastic-spring-train-a.mullmania.com,https://elastic-spring-train-a.mullmania.com/,false,false,,,Renamed from raspberry-2393 during the April 2026 second-pass cleanup.
elastic-spring-train-legacy,elastic-spring-train-legacy.mullmania.com,https://elastic-spring-train-legacy.mullmania.com/,false,false,,,Renamed from raspberry-2393 during the April 2026 second-pass cleanup.
elastic-train,elastic-train.mullmania.com,https://elastic-train.mullmania.com/,true,false,,data|curated,Renamed from olive-9876 during the April 2026 first-pass cleanup.
ellipsis-placeholder-page,ellipsis-placeholder-page.mullmania.com,https://ellipsis-placeholder-page.mullmania.com/,false,false,,,
ellipsis-placeholder-shell,ellipsis-placeholder-shell.mullmania.com,https://ellipsis-placeholder-shell.mullmania.com/,false,false,,curated,Canonical Mullmania site id established by the naming cleanup pass. | Renamed from pawpaw-shell during the April 2026 fifteenth-pass cleanup.
embers,embers.mullmania.com,https://embers.mullmania.com/,false,false,,curated,Year as a slow-burning grid of day-embers.
emoji-killer,emoji-killer.mullmania.com,https://emoji-killer.mullmania.com/,false,false,,mullmania|public-frontdoor|repo-artifacts|canon-deploy-ready|dual-static|github|curated|tooling|ui-framework,Repo docs page. | Validated canonical repo-local deploy contract in the Apr 2026 canon sweep wave.
emoji-slot-machine,emoji-slot-machine.mullmania.com,https://emoji-slot-machine.mullmania.com/,false,false,,curated,Renamed from slot-machine-3382 during the April 2026 eleventh-pass cleanup.
